size_pop,max_iter,prob_mut,T,alpha,best_distance,time
50.0,250.0,0.001,0.5,0.25,4042.704316361844,1.3328742980957031
50.0,250.0,0.001,0.5,0.5,3482.566109295552,1.4374608993530273
50.0,250.0,0.001,0.5,1.0,3329.141689309855,1.3875255584716797
50.0,250.0,0.001,0.75,0.001,4297.218844887209,1.369849443435669
50.0,250.0,0.001,0.75,0.0025,4121.61308630225,1.3837673664093018
50.0,250.0,0.001,0.75,0.01,4326.110439551927,1.383291244506836
50.0,250.0,0.001,0.75,0.1,4431.5929423416455,1.3798978328704834
50.0,250.0,0.001,0.75,0.25,3865.816762064169,1.3878037929534912
50.0,250.0,0.001,0.75,0.5,4380.557428391138,1.348221778869629
50.0,250.0,0.001,0.75,1.0,3353.063443080051,1.3610656261444092
50.0,250.0,0.001,1.0,0.001,3908.8002750307414,1.3862426280975342
50.0,250.0,0.001,1.0,0.0025,3225.7665865922027,1.381028175354004
50.0,250.0,0.001,1.0,0.01,3605.801900589754,1.3524272441864014
50.0,250.0,0.001,1.0,0.1,3339.383849298166,1.3928732872009277
50.0,250.0,0.001,1.0,0.25,3726.6535750680428,1.3793542385101318
50.0,250.0,0.001,1.0,0.5,3103.3755305358322,1.3332593441009521
50.0,250.0,0.001,1.0,1.0,3187.6169979343563,1.3569598197937012
50.0,250.0,0.0025,0.001,0.001,3422.0893981111158,1.4290940761566162
50.0,250.0,0.0025,0.001,0.0025,3740.68353884103,1.3549416065216064
50.0,250.0,0.0025,0.001,0.01,3201.3971502939776,1.3637371063232422
50.0,250.0,0.0025,0.001,0.1,3371.502258204912,1.3751628398895264
50.0,250.0,0.0025,0.001,0.25,3306.408759332706,1.3844616413116455
50.0,250.0,0.0025,0.001,0.5,3160.7109143387115,1.345264196395874
50.0,250.0,0.0025,0.001,1.0,3423.405474434406,1.376371145248413
50.0,250.0,0.0025,0.0025,0.001,3807.740280405874,1.3519692420959473
50.0,250.0,0.0025,0.0025,0.0025,3548.973256880115,1.371138572692871
50.0,250.0,0.0025,0.0025,0.01,3707.0774169741735,1.3400046825408936
50.0,250.0,0.0025,0.0025,0.1,3518.5198317635004,1.3404440879821777
50.0,250.0,0.0025,0.0025,0.25,3280.918528755146,1.357311725616455
50.0,250.0,0.0025,0.0025,0.5,3216.395833067257,1.3822362422943115
50.0,250.0,0.0025,0.0025,1.0,2986.8292026078757,1.3526670932769775
50.0,250.0,0.0025,0.01,0.001,2873.7937523530163,1.357800006866455
50.0,250.0,0.0025,0.01,0.0025,2713.6361181088796,1.3507325649261475
50.0,250.0,0.0025,0.01,0.01,3323.8179933160113,1.332458257675171
50.0,250.0,0.0025,0.01,0.1,3406.502251511165,1.3350887298583984
50.0,250.0,0.0025,0.01,0.25,3310.5114035102188,1.3996219635009766
50.0,250.0,0.0025,0.01,0.5,3400.251205336635,1.3502957820892334
50.0,250.0,0.0025,0.01,1.0,3344.0756962440446,1.351470708847046
50.0,250.0,0.0025,0.1,0.001,3548.5181739946015,1.3685710430145264
50.0,250.0,0.0025,0.1,0.0025,3400.334065762546,1.355229139328003
50.0,250.0,0.0025,0.1,0.01,3925.8620522835754,1.3418972492218018
50.0,250.0,0.0025,0.1,0.1,3501.1302918055635,1.357187032699585
50.0,250.0,0.0025,0.1,0.25,3668.5628931776655,1.3114595413208008
50.0,250.0,0.0025,0.1,0.5,3482.5029719229433,1.3514554500579834
50.0,250.0,0.0025,0.1,1.0,3587.3000599556335,1.3857476711273193
50.0,250.0,0.0025,0.25,0.001,4139.318968948938,1.3627886772155762
50.0,250.0,0.0025,0.25,0.0025,3714.1530153091853,1.357964277267456
50.0,250.0,0.0025,0.25,0.01,3784.4795682934177,1.3526415824890137
50.0,250.0,0.0025,0.25,0.1,3132.785234997107,1.3531441688537598
50.0,250.0,0.0025,0.25,0.25,3005.263109677581,1.3517892360687256
50.0,250.0,0.0025,0.25,0.5,3575.7027114648376,1.3903629779815674
50.0,250.0,0.0025,0.25,1.0,3100.2565995455316,1.3518438339233398
50.0,250.0,0.0025,0.5,0.001,3862.2167898536145,1.3709187507629395
50.0,250.0,0.0025,0.5,0.0025,4075.9596132736365,1.3717684745788574
50.0,250.0,0.0025,0.5,0.01,3792.9391096907025,1.3547375202178955
50.0,250.0,0.0025,0.5,0.1,3830.9126085780294,1.3450407981872559
50.0,250.0,0.0025,0.5,0.25,3971.270746746445,1.3480327129364014
50.0,250.0,0.0025,0.5,0.5,3441.5734573988684,1.3566057682037354
50.0,250.0,0.0025,0.5,1.0,3610.8877394756387,1.366152048110962
50.0,250.0,0.0025,0.75,0.001,3668.1758083750788,1.3480486869812012
50.0,250.0,0.0025,0.75,0.0025,4486.015079925185,1.3649632930755615
50.0,250.0,0.0025,0.75,0.01,4771.591982157113,2.15478253364563
50.0,250.0,0.0025,0.75,0.1,4341.919233117232,1.533031702041626
50.0,250.0,0.0025,0.75,0.25,4458.481830548786,1.4939558506011963
50.0,250.0,0.0025,0.75,0.5,4258.650635740758,1.5229403972625732
50.0,250.0,0.0025,0.75,1.0,3456.779678143903,1.5303213596343994
50.0,250.0,0.0025,1.0,0.001,4210.487910741519,1.5365643501281738
50.0,250.0,0.0025,1.0,0.0025,3454.441439079068,1.5391790866851807
50.0,250.0,0.0025,1.0,0.01,3578.2180207376596,1.545788288116455
50.0,250.0,0.0025,1.0,0.1,2938.00492196824,1.517284870147705
50.0,250.0,0.0025,1.0,0.25,3576.941667108786,1.546125888824463
50.0,250.0,0.0025,1.0,0.5,3882.6714141140537,1.5404868125915527
50.0,250.0,0.0025,1.0,1.0,3064.2832117793714,1.5396428108215332
50.0,250.0,0.01,0.001,0.001,2833.680121512354,1.5719645023345947
50.0,250.0,0.01,0.001,0.0025,3024.4732782895517,1.5450143814086914
50.0,250.0,0.01,0.001,0.01,3246.947983250689,1.5430924892425537
50.0,250.0,0.01,0.001,0.1,3213.2131554245225,1.5766582489013672
50.0,250.0,0.01,0.001,0.25,2705.109391173235,1.5658395290374756
50.0,250.0,0.01,0.001,0.5,3329.754839018932,1.5663745403289795
50.0,250.0,0.01,0.001,1.0,2830.973925252092,1.5901172161102295
50.0,250.0,0.01,0.0025,0.001,3186.846399754104,1.5774619579315186
50.0,250.0,0.01,0.0025,0.0025,2688.7754327831835,1.569218635559082
50.0,250.0,0.01,0.0025,0.01,2955.8809538534447,1.559493064880371
50.0,250.0,0.01,0.0025,0.1,2728.842364444448,1.6118345260620117
50.0,250.0,0.01,0.0025,0.25,3056.898987063695,1.558899164199829
50.0,250.0,0.01,0.0025,0.5,2983.4036928720893,1.5834758281707764
50.0,250.0,0.01,0.0025,1.0,3054.3625616050376,1.6106879711151123
50.0,250.0,0.01,0.01,0.001,2834.7775488183947,1.5688481330871582
50.0,250.0,0.01,0.01,0.0025,2876.122442072699,1.5838539600372314
50.0,250.0,0.01,0.01,0.01,2800.7365748831426,1.595597505569458
50.0,250.0,0.01,0.01,0.1,2913.5296130866905,1.5858514308929443
50.0,250.0,0.01,0.01,0.25,3164.627894496991,1.5965650081634521
50.0,250.0,0.01,0.01,0.5,2741.343807629197,1.619647741317749
50.0,250.0,0.01,0.01,1.0,2838.808881257036,1.5975944995880127
50.0,250.0,0.01,0.1,0.001,3257.2856454368284,1.5907630920410156
50.0,250.0,0.01,0.1,0.0025,3411.8346408967864,1.6269187927246094
50.0,250.0,0.01,0.1,0.01,3355.004465839222,1.5975534915924072
50.0,250.0,0.01,0.1,0.1,2823.9748872870846,1.6039748191833496
50.0,250.0,0.01,0.1,0.25,3080.7416476577473,1.629946231842041
50.0,250.0,0.01,0.1,0.5,3044.401747650754,1.5812616348266602
50.0,250.0,0.01,0.1,1.0,2885.688666723092,1.6083388328552246
50.0,250.0,0.01,0.25,0.001,2632.1539150975273,1.641573429107666
50.0,250.0,0.01,0.25,0.0025,3445.6824639869715,1.5913219451904297
50.0,250.0,0.01,0.25,0.01,2855.6317435662722,1.6482560634613037
50.0,250.0,0.01,0.25,0.1,3033.122521516303,1.6278727054595947
50.0,250.0,0.01,0.25,0.25,3272.7404854871215,1.6202802658081055
50.0,250.0,0.01,0.25,0.5,2768.5274688788013,1.648435115814209
50.0,250.0,0.01,0.25,1.0,3074.861023500062,1.644911766052246
50.0,250.0,0.01,0.5,0.001,3578.304884493281,1.6257705688476562
50.0,250.0,0.01,0.5,0.0025,3569.8847922154373,1.6964328289031982
50.0,250.0,0.01,0.5,0.01,3248.3082002397664,1.679349660873413
50.0,250.0,0.01,0.5,0.1,3292.267858498179,1.6586885452270508
50.0,250.0,0.01,0.5,0.25,3304.1111491646484,1.6632587909698486
50.0,250.0,0.01,0.5,0.5,3267.0203823072916,1.6626622676849365
50.0,250.0,0.01,0.5,1.0,3480.882375902639,1.6557536125183105
50.0,250.0,0.01,0.75,0.001,4331.264041423247,1.6823089122772217
50.0,250.0,0.01,0.75,0.0025,3959.389328443422,1.688474178314209
50.0,250.0,0.01,0.75,0.01,3941.329014838589,1.6309187412261963
50.0,250.0,0.01,0.75,0.1,3815.3095140967125,1.6640748977661133
50.0,250.0,0.01,0.75,0.25,3419.616069901708,1.6610422134399414
50.0,250.0,0.01,0.75,0.5,3616.4213859336123,1.638800859451294
50.0,250.0,0.01,0.75,1.0,3220.3466776839796,1.6717193126678467
50.0,250.0,0.01,1.0,0.001,2963.2147055060145,1.6635727882385254
50.0,250.0,0.01,1.0,0.0025,3115.5750780747862,1.641312837600708
50.0,250.0,0.01,1.0,0.01,2914.4455679852235,1.6325435638427734
50.0,250.0,0.01,1.0,0.1,2926.127781459721,1.6444644927978516
50.0,250.0,0.01,1.0,0.25,2920.995194510768,1.6130435466766357
50.0,250.0,0.01,1.0,0.5,2949.1259504551113,1.644913673400879
50.0,250.0,0.01,1.0,1.0,3124.9609895995577,1.6504719257354736
50.0,250.0,0.1,0.001,0.001,2301.957794950526,1.6826198101043701
50.0,250.0,0.1,0.001,0.0025,2335.7640010823166,1.6877562999725342
50.0,250.0,0.1,0.001,0.01,2439.0302158330287,1.687225103378296
50.0,250.0,0.1,0.001,0.1,2464.4557653816137,1.6556415557861328
50.0,250.0,0.1,0.001,0.25,2281.758611531789,1.6741888523101807
50.0,250.0,0.1,0.001,0.5,2403.1857701558683,1.6953449249267578
50.0,250.0,0.1,0.001,1.0,2317.796475367365,1.6354734897613525
50.0,250.0,0.1,0.0025,0.001,2283.622358549197,1.6919522285461426
50.0,250.0,0.1,0.0025,0.0025,2360.336659235212,1.6794464588165283
50.0,250.0,0.1,0.0025,0.01,2286.4758990539717,1.6721551418304443
50.0,250.0,0.1,0.0025,0.1,2358.518316999378,1.6572294235229492
50.0,250.0,0.1,0.0025,0.25,2285.0503006935933,1.776817798614502
50.0,250.0,0.1,0.0025,0.5,2396.74012592409,1.6653828620910645
50.0,250.0,0.1,0.0025,1.0,2584.533274848788,1.6648621559143066
50.0,250.0,0.1,0.01,0.001,2421.3256895139507,1.6577699184417725
50.0,250.0,0.1,0.01,0.0025,2283.6223585491966,1.6467125415802002
50.0,250.0,0.1,0.01,0.01,2481.0916731052525,1.6727864742279053
50.0,250.0,0.1,0.01,0.1,2458.7785556673552,1.7115604877471924
50.0,250.0,0.1,0.01,0.25,2473.51054382937,1.6839203834533691
50.0,250.0,0.1,0.01,0.5,2425.1762933775112,1.6904146671295166
50.0,250.0,0.1,0.01,1.0,2331.6342852188,1.7145144939422607
50.0,250.0,0.1,0.1,0.001,2363.7737752067856,1.6909263134002686
50.0,250.0,0.1,0.1,0.0025,2382.6128510939243,1.7339954376220703
50.0,250.0,0.1,0.1,0.01,2599.848394553445,1.7560272216796875
50.0,250.0,0.1,0.1,0.1,2471.873504290898,1.779287576675415
50.0,250.0,0.1,0.1,0.25,2518.204965622132,1.7484447956085205
50.0,250.0,0.1,0.1,0.5,2323.577949126001,1.7918949127197266
50.0,250.0,0.1,0.1,1.0,2344.5941863071075,1.7350738048553467
50.0,250.0,0.1,0.25,0.001,2464.16764527754,1.766310214996338
50.0,250.0,0.1,0.25,0.0025,2511.0185132890747,1.766690969467163
50.0,250.0,0.1,0.25,0.01,2536.264367766712,1.7673890590667725
50.0,250.0,0.1,0.25,0.1,2534.904121914824,1.7546987533569336
50.0,250.0,0.1,0.25,0.25,2371.4991763045464,1.747532844543457
50.0,250.0,0.1,0.25,0.5,2522.3678305346707,1.7170755863189697
50.0,250.0,0.1,0.25,1.0,2336.232845426482,1.7264344692230225
50.0,250.0,0.1,0.5,0.001,2578.4390092372137,1.7644476890563965
50.0,250.0,0.1,0.5,0.0025,2527.3565506344194,1.6918048858642578
50.0,250.0,0.1,0.5,0.01,2430.4282536662045,1.7254979610443115
50.0,250.0,0.1,0.5,0.1,2410.1278155740106,1.7231285572052002
50.0,250.0,0.1,0.5,0.25,2508.819852736739,1.711083173751831
50.0,250.0,0.1,0.5,0.5,2418.0248614939164,1.9512741565704346
50.0,250.0,0.1,0.5,1.0,2303.260850900167,2.8114302158355713
50.0,250.0,0.1,0.75,0.001,2623.4299858299073,2.44476056098938
50.0,250.0,0.1,0.75,0.0025,2756.5825164098487,2.0891780853271484
50.0,250.0,0.1,0.75,0.01,2889.706251769324,1.8677961826324463
50.0,250.0,0.1,0.75,0.1,2953.030928834715,1.8462588787078857
50.0,250.0,0.1,0.75,0.25,2863.6161229991753,1.6951732635498047
50.0,250.0,0.1,0.75,0.5,2640.3319148488995,1.6899011135101318
50.0,250.0,0.1,0.75,1.0,2348.3456633002334,1.6564686298370361
50.0,250.0,0.1,1.0,0.001,2342.140369087329,1.6963627338409424
50.0,250.0,0.1,1.0,0.0025,2396.266814925298,1.6853141784667969
50.0,250.0,0.1,1.0,0.01,2246.734570978296,1.6814167499542236
50.0,250.0,0.1,1.0,0.1,2381.6482380475045,1.65659499168396
50.0,250.0,0.1,1.0,0.25,2432.5690223847946,1.656506061553955
50.0,250.0,0.1,1.0,0.5,2336.672070516604,1.6618385314941406
50.0,250.0,0.1,1.0,1.0,2548.908987937131,1.664764404296875
50.0,250.0,0.25,0.001,0.001,2438.8005419860874,1.7948386669158936
50.0,250.0,0.25,0.001,0.0025,2411.604878685566,1.6916871070861816
50.0,250.0,0.25,0.001,0.01,2350.441159561316,1.7452445030212402
50.0,250.0,0.25,0.001,0.1,2345.137845428717,1.722748041152954
50.0,250.0,0.25,0.001,0.25,2246.734570978296,1.770165205001831
50.0,250.0,0.25,0.001,0.5,2328.1877985463852,1.7456109523773193
50.0,250.0,0.25,0.001,1.0,2260.9725968020252,1.7228734493255615
50.0,250.0,0.25,0.0025,0.001,2334.610284224059,1.6801507472991943
50.0,250.0,0.25,0.0025,0.0025,2303.2608509001666,1.7074453830718994
50.0,250.0,0.25,0.0025,0.01,2515.937250871583,1.7072150707244873
50.0,250.0,0.25,0.0025,0.1,2226.233428779119,1.6852593421936035
50.0,250.0,0.25,0.0025,0.25,2264.731494428228,1.712578296661377
50.0,250.0,0.25,0.0025,0.5,2293.71412388259,1.7339496612548828
50.0,250.0,0.25,0.0025,1.0,2446.231228163082,1.6751189231872559
50.0,250.0,0.25,0.01,0.001,2255.8373897939146,1.7033905982971191
50.0,250.0,0.25,0.01,0.0025,2446.137373091696,1.7571070194244385
50.0,250.0,0.25,0.01,0.01,2281.4566527513502,1.6950030326843262
50.0,250.0,0.25,0.01,0.1,2437.223670401813,1.7159919738769531
50.0,250.0,0.25,0.01,0.25,2736.680485494712,1.7636995315551758
50.0,250.0,0.25,0.01,0.5,2478.848730182145,1.6822528839111328
50.0,250.0,0.25,0.01,1.0,2255.837389793915,1.7086801528930664
50.0,250.0,0.25,0.1,0.001,2255.8373897939146,1.7074460983276367
50.0,250.0,0.25,0.1,0.0025,2281.45665275135,1.6983187198638916
50.0,250.0,0.25,0.1,0.01,2368.725903965164,1.739201307296753
50.0,250.0,0.25,0.1,0.1,2312.5675981698996,1.7389087677001953
50.0,250.0,0.25,0.1,0.25,2363.7737752067856,1.6979176998138428
50.0,250.0,0.25,0.1,0.5,2281.45665275135,1.733985424041748
50.0,250.0,0.25,0.1,1.0,2316.1958207742555,1.728330135345459
50.0,250.0,0.25,0.25,0.001,2351.1439032495564,1.7117211818695068
50.0,250.0,0.25,0.25,0.0025,2393.686122355917,1.7502169609069824
50.0,250.0,0.25,0.25,0.01,2432.594288068454,1.7250053882598877
50.0,250.0,0.25,0.25,0.1,2301.9577949505256,1.7162654399871826
50.0,250.0,0.25,0.25,0.25,2371.381869013886,1.7412896156311035
50.0,250.0,0.25,0.25,0.5,2388.666696355336,1.7202014923095703
50.0,250.0,0.25,0.25,1.0,2285.0503006935937,1.690528154373169
50.0,250.0,0.25,0.5,0.001,2530.6909938084796,1.7531111240386963
50.0,250.0,0.25,0.5,0.0025,2568.031455239142,1.7034599781036377
50.0,250.0,0.25,0.5,0.01,2429.760355081603,1.6953175067901611
50.0,250.0,0.25,0.5,0.1,2440.039827641413,1.7266862392425537
50.0,250.0,0.25,0.5,0.25,2474.2745770456554,1.6996877193450928
50.0,250.0,0.25,0.5,0.5,2313.156942837726,1.7116515636444092
50.0,250.0,0.25,0.5,1.0,2444.481878459389,1.720978021621704
50.0,250.0,0.25,0.75,0.001,2521.2023671800043,1.723712682723999
50.0,250.0,0.25,0.75,0.0025,2422.1858678627527,1.6865055561065674
50.0,250.0,0.25,0.75,0.01,2580.7568691505217,1.765629768371582
50.0,250.0,0.25,0.75,0.1,2482.96820461392,1.7439281940460205
50.0,250.0,0.25,0.75,0.25,2315.6636371744967,1.716282606124878
50.0,250.0,0.25,0.75,0.5,2599.9165681166523,1.727813482284546
50.0,250.0,0.25,0.75,1.0,2321.705041249749,1.7137548923492432
50.0,250.0,0.25,1.0,0.001,2404.091552292793,1.7131352424621582
50.0,250.0,0.25,1.0,0.0025,2276.8078020886446,1.7203254699707031
50.0,250.0,0.25,1.0,0.01,2255.837389793915,1.7307512760162354
50.0,250.0,0.25,1.0,0.1,2423.3388680515445,1.783665657043457
50.0,250.0,0.25,1.0,0.25,2226.23342877912,1.8191659450531006
50.0,250.0,0.25,1.0,0.5,2303.2608509001666,1.7140843868255615
50.0,250.0,0.25,1.0,1.0,2283.6223585491966,1.6946909427642822
50.0,250.0,0.5,0.001,0.001,2382.6128510939234,1.819636583328247
50.0,250.0,0.5,0.001,0.0025,2246.734570978296,1.8389155864715576
50.0,250.0,0.5,0.001,0.01,2359.0744699351635,1.8369779586791992
50.0,250.0,0.5,0.001,0.1,2351.143903249556,1.8785266876220703
50.0,250.0,0.5,0.001,0.25,2293.7141238825893,1.7915208339691162
50.0,250.0,0.5,0.001,0.5,2354.796488314788,1.801607370376587
50.0,250.0,0.5,0.001,1.0,2281.45665275135,1.8114335536956787
50.0,250.0,0.5,0.0025,0.001,2381.724020114289,1.823667287826538
50.0,250.0,0.5,0.0025,0.0025,2316.1958207742555,1.8113386631011963
50.0,250.0,0.5,0.0025,0.01,2334.6102842240593,1.8237195014953613
50.0,250.0,0.5,0.0025,0.1,2358.797971278797,1.8457176685333252
50.0,250.0,0.5,0.0025,0.25,2438.8005419860874,1.810856819152832
50.0,250.0,0.5,0.0025,0.5,2255.837389793915,1.8285703659057617
50.0,250.0,0.5,0.0025,1.0,2308.5505512345553,1.8538599014282227
50.0,250.0,0.5,0.01,0.001,2276.8078020886446,1.8272101879119873
50.0,250.0,0.5,0.01,0.0025,2260.9725968020252,1.8132686614990234
50.0,250.0,0.5,0.01,0.01,2251.835153722176,1.847515344619751
50.0,250.0,0.5,0.01,0.1,2246.734570978296,1.794226884841919
50.0,250.0,0.5,0.01,0.25,2329.855946624335,1.82942533493042
50.0,250.0,0.5,0.01,0.5,2340.273524665824,1.8339602947235107
50.0,250.0,0.5,0.01,1.0,2450.604683872898,1.7988569736480713
50.0,250.0,0.5,0.1,0.001,2323.0020151861536,1.837569236755371
50.0,250.0,0.5,0.1,0.0025,2321.084957890313,1.8154752254486084
50.0,250.0,0.5,0.1,0.01,2255.8373897939155,1.8056683540344238
50.0,250.0,0.5,0.1,0.1,2246.7345709782962,1.8157331943511963
50.0,250.0,0.5,0.1,0.25,2388.6666963553366,1.8133759498596191
50.0,250.0,0.5,0.1,0.5,2512.6209619636597,1.7850074768066406
50.0,250.0,0.5,0.1,1.0,2322.2690516204125,1.8241369724273682
50.0,250.0,0.5,0.25,0.001,2321.0849578903135,1.8290061950683594
50.0,250.0,0.5,0.25,0.0025,2334.3503154703844,1.8399503231048584
50.0,250.0,0.5,0.25,0.01,2379.585771924066,1.8178677558898926
50.0,250.0,0.5,0.25,0.1,2368.5488725767073,1.8069634437561035
50.0,250.0,0.5,0.25,0.25,2246.734570978296,1.7615971565246582
50.0,250.0,0.5,0.25,0.5,2308.5505512345558,1.7881405353546143
50.0,250.0,0.5,0.25,1.0,2276.807802088645,1.8310844898223877
50.0,250.0,0.5,0.5,0.001,2431.612651285288,1.7803137302398682
50.0,250.0,0.5,0.5,0.0025,2390.987015869294,1.7986304759979248
50.0,250.0,0.5,0.5,0.01,2350.64706590421,1.806673526763916
50.0,250.0,0.5,0.5,0.1,2334.6102842240593,1.7827637195587158
50.0,250.0,0.5,0.5,0.25,2281.4566527513502,1.8048834800720215
50.0,250.0,0.5,0.5,0.5,2474.846023876628,1.8050487041473389
50.0,250.0,0.5,0.5,1.0,2272.2582059498664,1.788114309310913
50.0,250.0,0.5,0.75,0.001,2407.1565570736952,1.8125061988830566
50.0,250.0,0.5,0.75,0.0025,2570.5815093709207,1.861534595489502
50.0,250.0,0.5,0.75,0.01,2358.353983176199,1.7876126766204834
50.0,250.0,0.5,0.75,0.1,2493.0736898192167,1.8206453323364258
50.0,250.0,0.5,0.75,0.25,2547.3629385255167,1.8314688205718994
50.0,250.0,0.5,0.75,0.5,2422.891508897284,1.7891790866851807
50.0,250.0,0.5,0.75,1.0,2246.734570978296,1.7963929176330566
50.0,250.0,0.5,1.0,0.001,2324.891046708617,1.807732105255127
50.0,250.0,0.5,1.0,0.0025,2255.837389793915,1.7844359874725342
50.0,250.0,0.5,1.0,0.01,2330.1459237050335,1.8327882289886475
50.0,250.0,0.5,1.0,0.1,2353.29891506414,1.850013256072998
50.0,250.0,0.5,1.0,0.25,2495.3864236986683,1.8193328380584717
50.0,250.0,0.5,1.0,0.5,2321.705041249749,1.851473331451416
50.0,250.0,0.5,1.0,1.0,2283.6223585491966,1.8764963150024414
50.0,250.0,0.75,0.001,0.001,2458.4183119696904,1.940891981124878
50.0,250.0,0.75,0.001,0.0025,2358.186585298114,1.9924116134643555
50.0,250.0,0.75,0.001,0.01,2321.0849578903126,1.9808709621429443
50.0,250.0,0.75,0.001,0.1,2281.45665275135,1.9600625038146973
50.0,250.0,0.75,0.001,0.25,2226.2334287791195,1.9723806381225586
50.0,250.0,0.75,0.001,0.5,2246.734570978296,1.9839093685150146
50.0,250.0,0.75,0.001,1.0,2439.0302158330287,1.992119550704956
50.0,250.0,0.75,0.0025,0.001,2331.045819655448,1.9632360935211182
50.0,250.0,0.75,0.0025,0.0025,2321.084957890313,1.9649760723114014
50.0,250.0,0.75,0.0025,0.01,2226.2334287791195,1.9398016929626465
50.0,250.0,0.75,0.0025,0.1,2382.1387581167337,1.9774060249328613
50.0,250.0,0.75,0.0025,0.25,2251.835153722176,1.9601960182189941
50.0,250.0,0.75,0.0025,0.5,2255.837389793915,2.256037712097168
50.0,250.0,0.75,0.0025,1.0,2334.610284224059,2.343853235244751
50.0,250.0,0.75,0.01,0.001,2386.584999469534,1.7244665622711182
50.0,250.0,0.75,0.01,0.0025,2255.837389793915,1.9865577220916748
50.0,250.0,0.75,0.01,0.01,2246.734570978296,1.6449618339538574
50.0,250.0,0.75,0.01,0.1,2357.0989503537157,1.6121735572814941
50.0,250.0,0.75,0.01,0.25,2357.9102051799127,1.6538689136505127
50.0,250.0,0.75,0.01,0.5,2321.084957890313,1.6364550590515137
50.0,250.0,0.75,0.01,1.0,2246.734570978296,1.5974454879760742
50.0,250.0,0.75,0.1,0.001,2405.583274917796,1.6397662162780762
50.0,250.0,0.75,0.1,0.0025,2410.1233806282944,1.6473259925842285
50.0,250.0,0.75,0.1,0.01,2302.6869812076825,1.618924856185913
50.0,250.0,0.75,0.1,0.1,2419.7698394068557,1.626871109008789
50.0,250.0,0.75,0.1,0.25,2345.7827451413173,1.6067602634429932
50.0,250.0,0.75,0.1,0.5,2255.837389793915,1.56988525390625
50.0,250.0,0.75,0.1,1.0,2386.960235589042,1.5638937950134277
50.0,250.0,0.75,0.25,0.001,2392.0562304540663,1.5939910411834717
50.0,250.0,0.75,0.25,0.0025,2451.1731440193225,1.5824992656707764
50.0,250.0,0.75,0.25,0.01,2395.8885740420087,1.5512244701385498
50.0,250.0,0.75,0.25,0.1,2321.0849578903135,1.5941765308380127
50.0,250.0,0.75,0.25,0.25,2535.76204412514,1.5753018856048584
50.0,250.0,0.75,0.25,0.5,2255.8373897939155,1.544586181640625
50.0,250.0,0.75,0.25,1.0,2260.9725968020252,1.5601181983947754
50.0,250.0,0.75,0.5,0.001,2325.758512078323,1.5757160186767578
50.0,250.0,0.75,0.5,0.0025,2336.232845426482,1.5693953037261963
50.0,250.0,0.75,0.5,0.01,2302.686981207683,1.560572862625122
50.0,250.0,0.75,0.5,0.1,2330.1459237050344,1.5527641773223877
50.0,250.0,0.75,0.5,0.25,2350.203077801612,1.604623556137085
50.0,250.0,0.75,0.5,0.5,2363.9982953542217,1.5849230289459229
50.0,250.0,0.75,0.5,1.0,2321.084957890313,1.61336088180542
50.0,250.0,0.75,0.75,0.001,2428.7118552602956,1.5476012229919434
50.0,250.0,0.75,0.75,0.0025,2428.443577296875,1.5822148323059082
50.0,250.0,0.75,0.75,0.01,2447.9710951191632,1.5586981773376465
50.0,250.0,0.75,0.75,0.1,2283.6223585491966,1.5344769954681396
50.0,250.0,0.75,0.75,0.25,2402.19132084705,1.566640853881836
50.0,250.0,0.75,0.75,0.5,2382.6128510939243,1.584118366241455
50.0,250.0,0.75,0.75,1.0,2290.260589651316,1.5548686981201172
50.0,250.0,0.75,1.0,0.001,2344.9752353058243,1.532630443572998
50.0,250.0,0.75,1.0,0.0025,2316.195820774255,1.5262737274169922
50.0,250.0,0.75,1.0,0.01,2255.837389793915,1.5276861190795898
50.0,250.0,0.75,1.0,0.1,2311.9650255925144,1.5741605758666992
50.0,250.0,0.75,1.0,0.25,2297.546576731553,1.5435409545898438
50.0,250.0,0.75,1.0,0.5,2465.8707137959886,1.5081636905670166
50.0,250.0,0.75,1.0,1.0,2310.761731850492,1.5216879844665527
50.0,250.0,1.0,0.001,0.001,2350.429521394969,1.6272118091583252
50.0,250.0,1.0,0.001,0.0025,2226.2334287791195,1.6175315380096436
50.0,250.0,1.0,0.001,0.01,2321.084957890313,1.6125245094299316
50.0,250.0,1.0,0.001,0.1,2312.5675981698996,1.6120383739471436
50.0,250.0,1.0,0.001,0.25,2285.050300693594,1.6209022998809814
50.0,250.0,1.0,0.001,0.5,2290.260589651316,1.6129207611083984
50.0,250.0,1.0,0.001,1.0,2276.8078020886446,1.6341311931610107
50.0,250.0,1.0,0.0025,0.001,2285.0503006935933,1.6121618747711182
50.0,250.0,1.0,0.0025,0.0025,2340.273524665824,1.6342179775238037
50.0,250.0,1.0,0.0025,0.01,2260.972596802025,1.6232964992523193
50.0,250.0,1.0,0.0025,0.1,2285.0503006935937,1.6850628852844238
50.0,250.0,1.0,0.0025,0.25,2323.0020151861536,1.5929579734802246
50.0,250.0,1.0,0.0025,0.5,2321.7050412497483,1.6080882549285889
50.0,250.0,1.0,0.0025,1.0,2315.4722939842254,1.6151068210601807
50.0,250.0,1.0,0.01,0.001,2311.9650255925144,1.5994834899902344
50.0,250.0,1.0,0.01,0.0025,2328.723499557581,1.6504490375518799
50.0,250.0,1.0,0.01,0.01,2310.761731850492,1.6123597621917725
